"id","year","state_name","state_code","district_name","district_code","registration_circles","male_below_12_years","male_12_years_to_16_years","male_16_years_to_18_years","male_children","male_18_years_and_above","female_below_12_years","female_12_years_to_16_years","female_16_years_to_18_years","female_children","female_18_years_and_above","transgender_below_12_years","transgender_12_years_to_16_years","transgender_16_years_to_18_years","transgender_children","transgender_18_years_and_above"
935,"2022","Andhra Pradesh","28","Y.S.R.","504","Ysr",7.0,25.0,12.0,44.0,118.0,30.0,62.0,72.0,164.0,272.0,0.0,0.0,0.0,0.0,0.0
936,"2022","Arunachal Pradesh","12","Anjaw","628","Anjaw",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,"2022","Arunachal Pradesh","12","Changlang","229","Changlang",2.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
938,"2022","Arunachal Pradesh","12","Papum Pare","237","Crime Branch",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,"2022","Arunachal Pradesh","12","Dibang Valley","230","Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,"2022","Arunachal Pradesh","12","East Kameng","231","Kameng East",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,"2022","Arunachal Pradesh","12","West Kameng","242","Kameng West",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,"2022","Arunachal Pradesh","12","Kurung Kumey","233","Kurung Kumey",1.0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
943,"2022","Arunachal Pradesh","12","Lohit","234","Lohit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,"2022","Arunachal Pradesh","12","Longding","666","Longding",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,"2022","Arunachal Pradesh","12","Lower Dibang Valley","235","Lower Dibang Valley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,"2022","Arunachal Pradesh","12","Papum Pare","237","Papum Pare City",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,"2022","Arunachal Pradesh","12","Papum Pare","237","Papum Pare Rural",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,"2022","Arunachal Pradesh","12","East Siang","232","Siang East",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,"2022","Arunachal Pradesh","12","Upper Siang","240","Siang Upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,"2022","Arunachal Pradesh","12","West Siang","243","Siang West",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,"2022","Arunachal Pradesh","12","Lower Subansiri","236","Subansiri Lower",0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,"2022","Arunachal Pradesh","12","Upper Subansiri","241","Subansiri Upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,"2022","Arunachal Pradesh","12","Tawang","238","Tawang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,"2022","Arunachal Pradesh","12","Tirap","239","Tirap",0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
955,"2022","Arunachal Pradesh","12","Namsai","678","Namsai",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
956,"2022","Arunachal Pradesh","12","Siang","679","Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,"2022","Arunachal Pradesh","12","Kamle","718","Kamle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,"2022","Arunachal Pradesh","12","Kra Daadi","677","Kra Dadi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,"2022","Arunachal Pradesh","12","Lower Siang","719","Lower Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,"2022","Arunachal Pradesh","12","Leparada","724","Leparada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,"2022","Arunachal Pradesh","12","Shi Yomi","725","Shiyomi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,"2022","Arunachal Pradesh","12","Pakke Kessang","723","Pakkessang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,"2022","Assam","18","Kamrup Metro","618","Bieo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,"2022","Assam","18","Barpeta","280","Barpeta",0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
965,"2022","Assam","18","Baksa","616","Baksa",4.0,1.0,0.0,5.0,27.0,7.0,4.0,0.0,11.0,103.0,0.0,0.0,0.0,0.0,0.0
966,"2022","Assam","18","Bongaigaon","281","Bongaigaon",2.0,3.0,3.0,8.0,33.0,9.0,9.0,13.0,31.0,160.0,0.0,0.0,0.0,0.0,0.0
967,"2022","Assam","18","Kamrup Metro","618","Cid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,"2022","Assam","18","Cachar","282","Cachar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,"2022","Assam","18","Chirang","612","Chirang",17.0,0.0,0.0,17.0,13.0,0.0,0.0,11.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0
970,"2022","Assam","18","Darrang","283","Darrang",4.0,3.0,0.0,7.0,20.0,1.0,1.0,9.0,11.0,68.0,0.0,0.0,0.0,0.0,0.0
971,"2022","Assam","18","Dhemaji","284","Dhemaji",0.0,5.0,5.0,10.0,34.0,0.0,2.0,9.0,11.0,95.0,0.0,0.0,0.0,0.0,0.0
972,"2022","Assam","18","Dhubri","285","Dhubri",10.0,14.0,8.0,32.0,35.0,14.0,69.0,93.0,176.0,38.0,0.0,0.0,0.0,0.0,0.0
973,"2022","Assam","18","Dibrugarh","286","Dibrugarh",0.0,5.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
974,"2022","Assam","18","Kamrup Metro","618","Grp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,"2022","Assam","18","Goalpara","287","Goalpara",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,"2022","Assam","18","Golaghat","288","Golaghat",0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,7.0,73.0,0.0,0.0,0.0,0.0,0.0
977,"2022","Assam","18","Kamrup Metro","618","Guwahati City",2.0,33.0,57.0,92.0,500.0,6.0,26.0,86.0,118.0,629.0,0.0,0.0,0.0,0.0,0.0
978,"2022","Assam","18","Hailakandi","289","Hailakandi",2.0,26.0,48.0,76.0,116.0,0.0,21.0,39.0,60.0,164.0,0.0,0.0,0.0,0.0,0.0
979,"2022","Assam","18","West Karbi Anglong","710","Hamren",2.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
980,"2022","Assam","18","Jorhat","290","Jorhat",1.0,0.0,1.0,2.0,19.0,7.0,23.0,0.0,30.0,56.0,0.0,0.0,0.0,0.0,0.0
981,"2022","Assam","18","Kamrup","291","Kamrup",6.0,13.0,16.0,35.0,27.0,11.0,49.0,78.0,138.0,46.0,0.0,0.0,0.0,0.0,0.0
982,"2022","Assam","18","Karbi Anglong","292","Karbi Anglong",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,"2022","Assam","18","Karimganj","293","Karimganj",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,"2022","Assam","18","Kokrajhar","294","Kokrajhar",0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,27.0,42.0,0.0,0.0,0.0,0.0,0.0
985,"2022","Assam","18","Lakhimpur","295","Lakhimpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,"2022","Assam","18","Marigaon","296","Morigaon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,"2022","Assam","18","Dima Hasao","299","Dima Hasao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,"2022","Assam","18","Nagaon","297","Nagaon",5.0,6.0,6.0,17.0,15.0,17.0,20.0,24.0,61.0,53.0,0.0,0.0,0.0,0.0,0.0
989,"2022","Assam","18","Nalbari","298","Nalbari",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,"2022","Assam","18","Kamrup Metro","618","Rpo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,"2022","Assam","18","Kamrup Metro","618","Sou",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,"2022","Assam","18","Kamrup Metro","618","Stf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,"2022","Assam","18","Sivasagar","300","Sibsagar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,"2022","Assam","18","Sonitpur","301","Sonitpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,"2022","Assam","18","Tinsukia","302","Tinsukia",1.0,0.0,5.0,6.0,83.0,1.0,0.0,21.0,22.0,154.0,0.0,0.0,0.0,0.0,0.0
996,"2022","Assam","18","Udalguri","617","Udalguri",2.0,4.0,2.0,8.0,32.0,2.0,5.0,2.0,9.0,128.0,0.0,0.0,0.0,0.0,0.0
997,"2022","Assam","18","Tinsukia","302","Sadia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,"2022","Assam","18","Majuli","706","Majuli",1.0,0.0,1.0,2.0,4.0,1.0,0.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
999,"2022","Assam","18","Biswanath","705","Biswanath",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,"2022","Assam","18","Hojai","709","Hojai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,"2022","Assam","18","South Salmara Mancachar","707","South Salmara",1.0,3.0,3.0,7.0,15.0,3.0,10.0,8.0,21.0,78.0,0.0,0.0,0.0,0.0,0.0
1002,"2022","Assam","18","Charaideo","708","Charaideo",4.0,7.0,8.0,19.0,27.0,4.0,24.0,25.0,53.0,105.0,0.0,0.0,0.0,0.0,0.0
1003,"2022","Assam","18","Bajali","739","Bajali",0.0,0.0,3.0,3.0,14.0,0.0,0.0,32.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0
1004,"2022","Assam","18","Tamulpur","756","Tamulpur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,"2022","Bihar","10","Araria","188","Araria",12.0,5.0,0.0,17.0,19.0,3.0,59.0,100.0,162.0,85.0,0.0,0.0,0.0,0.0,0.0
1006,"2022","Bihar","10","Arwal","611","Arwal",2.0,3.0,2.0,7.0,0.0,1.0,5.0,23.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0
1007,"2022","Bihar","10","Aurangabad","189","Aurangabad",7.0,4.0,7.0,18.0,14.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
1008,"2022","Bihar","10","Pashchim Champaran","211","Bagaha",0.0,1.0,0.0,1.0,5.0,0.0,3.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0
1009,"2022","Bihar","10","Banka","190","Banka",2.0,2.0,1.0,5.0,8.0,10.0,64.0,20.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0
1010,"2022","Bihar","10","Begusarai","191","Begusarai",3.0,9.0,12.0,24.0,20.0,3.0,23.0,197.0,223.0,37.0,0.0,0.0,0.0,0.0,0.0
1011,"2022","Bihar","10","Pashchim Champaran","211","Bettiah",14.0,7.0,0.0,21.0,12.0,3.0,5.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0
1012,"2022","Bihar","10","Kaimur (Bhabua)","200","Kaimur(Bhabhua)",1.0,5.0,6.0,12.0,6.0,0.0,9.0,55.0,64.0,31.0,0.0,0.0,0.0,0.0,0.0
1013,"2022","Bihar","10","Bhagalpur","192","Bhagalpur",12.0,16.0,0.0,28.0,38.0,23.0,0.0,138.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0
1014,"2022","Bihar","10","Bhojpur","193","Bhojpur",3.0,16.0,0.0,19.0,20.0,1.0,8.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
1015,"2022","Bihar","10","Buxar","194","Buxar",2.0,2.0,2.0,6.0,6.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
1016,"2022","Bihar","10","Darbhanga","195","Darbhanga",0.0,6.0,8.0,14.0,17.0,0.0,25.0,150.0,175.0,67.0,0.0,0.0,0.0,0.0,0.0
1017,"2022","Bihar","10","Gaya","196","Gaya",5.0,9.0,8.0,22.0,12.0,3.0,11.0,2.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
1018,"2022","Bihar","10","Gopalganj","197","Gopalganj",5.0,1.0,2.0,8.0,16.0,6.0,149.0,30.0,185.0,130.0,0.0,0.0,0.0,0.0,0.0
1019,"2022","Bihar","10","Munger","207","Jamalpur Railway",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1020,"2022","Bihar","10","Jamui","198","Jamui",6.0,6.0,4.0,16.0,9.0,10.0,5.0,63.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0
1021,"2022","Bihar","10","Jehanabad","199","Jehanabad",2.0,5.0,3.0,10.0,3.0,0.0,9.0,43.0,52.0,32.0,0.0,0.0,0.0,0.0,0.0
1022,"2022","Bihar","10","Katihar","201","Katihar",0.0,9.0,4.0,13.0,7.0,0.0,37.0,110.0,147.0,68.0,0.0,0.0,0.0,0.0,0.0
1023,"2022","Bihar","10","Katihar","201","Katihar Railway",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,"2022","Bihar","10","Khagaria","202","Khagaria",0.0,10.0,0.0,10.0,13.0,0.0,14.0,43.0,57.0,153.0,0.0,0.0,0.0,0.0,0.0
1025,"2022","Bihar","10","Kishanganj","203","Kishanganj",5.0,9.0,2.0,16.0,12.0,3.0,35.0,19.0,57.0,36.0,0.0,0.0,0.0,0.0,0.0
1026,"2022","Bihar","10","Lakhisarai","204","Lakhisarai",0.0,3.0,1.0,4.0,3.0,0.0,10.0,56.0,66.0,35.0,0.0,0.0,0.0,0.0,0.0
1027,"2022","Bihar","10","Madhepura","205","Madhepura",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,"2022","Bihar","10","Madhubani","206","Madhubani",3.0,1.0,6.0,10.0,12.0,16.0,98.0,74.0,188.0,15.0,0.0,0.0,0.0,0.0,0.0
1029,"2022","Bihar","10","Purbi Champaran","213","Motihari",1.0,3.0,0.0,4.0,3.0,1.0,47.0,163.0,211.0,104.0,0.0,0.0,0.0,0.0,0.0
1030,"2022","Bihar","10","Munger","207","Munger",8.0,15.0,3.0,26.0,25.0,6.0,40.0,71.0,117.0,80.0,0.0,0.0,0.0,0.0,0.0
1031,"2022","Bihar","10","Muzaffarpur","208","Muzaffarpur",1.0,13.0,24.0,38.0,27.0,0.0,24.0,378.0,402.0,296.0,0.0,0.0,0.0,0.0,0.0
1032,"2022","Bihar","10","Muzaffarpur","208","Muzaffarpur Railway",0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1033,"2022","Bihar","10","Nalanda","209","Nalanda",12.0,30.0,13.0,55.0,57.0,8.0,105.0,131.0,244.0,161.0,0.0,0.0,0.0,0.0,0.0
1034,"2022","Bihar","10","Bhagalpur","192","Naugachia",5.0,1.0,2.0,8.0,0.0,4.0,19.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,"2022","Bihar","10","Nawada","210","Nawadah",18.0,6.0,6.0,30.0,23.0,27.0,75.0,30.0,132.0,63.0,0.0,0.0,0.0,0.0,0.0
1036,"2022","Bihar","10","Patna","212","Patna",2.0,73.0,78.0,153.0,176.0,3.0,137.0,515.0,655.0,343.0,0.0,0.0,0.0,0.0,0.0
1037,"2022","Bihar","10","Patna","212","Patna Railway",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,"2022","Bihar","10","Purnia","214","Purnea",0.0,0.0,4.0,4.0,3.0,8.0,9.0,8.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0
1039,"2022","Bihar","10","Rohtas","215","Rohtas",2.0,3.0,12.0,17.0,17.0,4.0,5.0,22.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0
1040,"2022","Bihar","10","Saharsa","216","Saharsa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,"2022","Bihar","10","Samastipur","217","Samastipur",0.0,0.0,0.0,0.0,5.0,32.0,46.0,111.0,189.0,146.0,0.0,0.0,0.0,0.0,0.0
1042,"2022","Bihar","10","Saran","218","Saran",20.0,17.0,20.0,57.0,31.0,72.0,273.0,122.0,467.0,27.0,0.0,0.0,0.0,0.0,0.0
1043,"2022","Bihar","10","Sheikhpura","219","Sheikhpura",0.0,7.0,0.0,7.0,12.0,1.0,15.0,32.0,48.0,22.0,0.0,0.0,0.0,0.0,0.0
1044,"2022","Bihar","10","Sheohar","220","Sheohar",0.0,2.0,0.0,2.0,3.0,0.0,3.0,30.0,33.0,12.0,0.0,0.0,0.0,0.0,0.0
1045,"2022","Bihar","10","Sitamarhi","221","Sitamarhi",8.0,8.0,8.0,24.0,35.0,41.0,50.0,179.0,270.0,145.0,0.0,0.0,0.0,0.0,0.0
1046,"2022","Bihar","10","Siwan","222","Siwan",0.0,10.0,11.0,21.0,21.0,1.0,30.0,157.0,188.0,76.0,0.0,0.0,0.0,0.0,0.0
1047,"2022","Bihar","10","Supaul","223","Supaul",1.0,3.0,1.0,5.0,5.0,1.0,15.0,68.0,84.0,46.0,0.0,0.0,0.0,0.0,0.0
1048,"2022","Bihar","10","Vaishali","224","Vaishali",45.0,0.0,18.0,63.0,53.0,53.0,0.0,224.0,277.0,167.0,0.0,0.0,0.0,0.0,0.0
1049,"2022","Bihar","10","Patna","212","Economic Offences Unit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,"2022","Bihar","10","Patna","212","Anti Terrorist Squad",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,"2022","Chhattisgarh","22","Balod","646","Balod",0.0,1.0,3.0,4.0,112.0,0.0,2.0,61.0,63.0,324.0,0.0,0.0,0.0,0.0,0.0
1052,"2022","Chhattisgarh","22","Baloda Bazar","644","Balodbazar",6.0,10.0,7.0,23.0,149.0,3.0,51.0,128.0,182.0,472.0,0.0,0.0,0.0,0.0,0.0
1053,"2022","Chhattisgarh","22","Balrampur","649","Balrampur",3.0,8.0,6.0,17.0,54.0,0.0,27.0,44.0,71.0,131.0,0.0,0.0,0.0,0.0,0.0
1054,"2022","Chhattisgarh","22","Bemetara","650","Bemetra",1.0,7.0,2.0,10.0,88.0,0.0,26.0,44.0,70.0,279.0,0.0,0.0,0.0,0.0,0.0
1055,"2022","Chhattisgarh","22","Bilaspur","375","Bilaspur",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,"2022","Chhattisgarh","22","Bijapur","636","Bizapur",0.0,0.0,0.0,0.0,21.0,1.0,6.0,5.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0
1057,"2022","Chhattisgarh","22","Dantewada","376","Dantewara",0.0,2.0,2.0,4.0,28.0,3.0,14.0,5.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0
1058,"2022","Chhattisgarh","22","Dhamtari","377","Dhamtari",1.0,5.0,4.0,10.0,108.0,1.0,16.0,35.0,52.0,348.0,0.0,0.0,0.0,0.0,0.0
1059,"2022","Chhattisgarh","22","Durg","378","Durg",4.0,18.0,21.0,43.0,385.0,1.0,84.0,149.0,234.0,784.0,0.0,0.0,0.0,0.0,0.0
1060,"2022","Chhattisgarh","22","Gariyaband","645","Gariyaband",2.0,5.0,1.0,8.0,88.0,0.0,16.0,21.0,37.0,212.0,0.0,0.0,0.0,0.0,0.0
1061,"2022","Chhattisgarh","22","Raipur","387","Grp Raipur",0.0,1.0,1.0,2.0,6.0,0.0,1.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
1062,"2022","Chhattisgarh","22","Bastar","374","Jagdalpur",3.0,1.0,7.0,11.0,84.0,0.0,25.0,43.0,68.0,222.0,0.0,0.0,0.0,0.0,0.0
1063,"2022","Chhattisgarh","22","Janjgir-Champa","379","Janjgir",14.0,19.0,12.0,45.0,230.0,1.0,106.0,168.0,275.0,634.0,0.0,0.0,0.0,0.0,0.0
1064,"2022","Chhattisgarh","22","Jashpur","380","Jashpur",0.0,7.0,9.0,16.0,73.0,1.0,41.0,52.0,94.0,256.0,0.0,0.0,0.0,0.0,0.0
1065,"2022","Chhattisgarh","22","Kabirdham","382","Kabirdham",2.0,5.0,8.0,15.0,110.0,2.0,31.0,58.0,91.0,283.0,0.0,0.0,0.0,0.0,0.0
1066,"2022","Chhattisgarh","22","Kanker","381","Kanker",2.0,3.0,3.0,8.0,95.0,2.0,3.0,61.0,66.0,273.0,0.0,0.0,0.0,0.0,0.0
1067,"2022","Chhattisgarh","22","Kondagaon","643","Kondagaon",0.0,4.0,5.0,9.0,53.0,1.0,21.0,31.0,53.0,167.0,0.0,0.0,0.0,0.0,0.0
1068,"2022","Chhattisgarh","22","Korba","383","Korba",9.0,15.0,15.0,39.0,161.0,1.0,30.0,98.0,129.0,467.0,0.0,0.0,0.0,0.0,0.0
1069,"2022","Chhattisgarh","22","Korea","384","Koriya",1.0,1.0,2.0,4.0,23.0,2.0,11.0,14.0,27.0,91.0,0.0,0.0,0.0,0.0,0.0
1070,"2022","Chhattisgarh","22","Mahasamund","385","Mahasamund",168.0,4.0,8.0,180.0,150.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0
1071,"2022","Chhattisgarh","22","Mungeli","647","Mungali",0.0,2.0,2.0,4.0,69.0,2.0,23.0,45.0,70.0,235.0,0.0,0.0,0.0,0.0,0.0
1072,"2022","Chhattisgarh","22","Narayanpur","637","Narayanpur",0.0,2.0,2.0,4.0,7.0,1.0,9.0,4.0,14.0,37.0,0.0,0.0,0.0,0.0,0.0
1073,"2022","Chhattisgarh","22","Raigarh","386","Raigarh",3.0,14.0,11.0,28.0,228.0,2.0,54.0,95.0,151.0,456.0,0.0,0.0,0.0,0.0,0.0
1074,"2022","Chhattisgarh","22","Raipur","387","Raipur",5.0,27.0,71.0,103.0,737.0,0.0,36.0,353.0,389.0,1473.0,0.0,0.0,0.0,0.0,0.0
1075,"2022","Chhattisgarh","22","Rajnandgaon","388","Rajnandgaon",0.0,4.0,4.0,8.0,178.0,0.0,28.0,71.0,99.0,419.0,0.0,0.0,0.0,0.0,0.0
1076,"2022","Chhattisgarh","22","Surguja","389","Sarguja",0.0,12.0,8.0,20.0,129.0,4.0,42.0,72.0,118.0,307.0,0.0,0.0,0.0,0.0,0.0
1077,"2022","Chhattisgarh","22","Sukma","642","Sukma",2.0,2.0,2.0,6.0,14.0,0.0,4.0,10.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0
1078,"2022","Chhattisgarh","22","Surajpur","648","Surajpur",2.0,4.0,3.0,9.0,74.0,3.0,28.0,34.0,65.0,191.0,0.0,0.0,0.0,0.0,0.0
1079,"2022","Chhattisgarh","22","Gaurella Pendra Marwahi","734","Gaurela-Pendra-Marwari",0.0,10.0,4.0,14.0,41.0,3.0,21.0,32.0,56.0,121.0,0.0,0.0,0.0,0.0,0.0
1080,"2022","Chhattisgarh","22","Khairgarh Chhuikhadan Gandai","759","Khairagarh - Chhuikhadan-Gandai",1.0,4.0,2.0,7.0,59.0,2.0,14.0,48.0,64.0,150.0,0.0,0.0,0.0,0.0,0.0
1081,"2022","Chhattisgarh","22","Manendragarh Chirimiri Bharatpur","760","Manendragarh-Chirmiri-Bharatpur",1.0,5.0,0.0,6.0,43.0,0.0,43.0,32.0,75.0,179.0,0.0,0.0,0.0,0.0,0.0
1082,"2022","Chhattisgarh","22","Mohla Manpur Ambagarh Chouki","761","Mohla-Manpur-Ambagarh Chouki",0.0,1.0,2.0,3.0,29.0,1.0,8.0,20.0,29.0,98.0,0.0,0.0,0.0,0.0,0.0
1083,"2022","Chhattisgarh","22","Sakti","762","Sakti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,"2022","Chhattisgarh","22","Sarangarh Bilaigarh","763","Sarangarh-Bilaigarh",3.0,2.0,2.0,7.0,74.0,6.0,34.0,26.0,66.0,266.0,0.0,5.0,2.0,7.0,0.0
1085,"2022","Goa","30","North Goa","551","North Goa",9.0,0.0,0.0,9.0,168.0,4.0,0.0,0.0,4.0,126.0,0.0,0.0,0.0,0.0,13.0
1086,"2022","Goa","30","South Goa","552","South Goa",6.0,1.0,0.0,7.0,145.0,5.0,0.0,1.0,6.0,147.0,0.0,0.0,0.0,0.0,1.0
